user_id,product_id,weight
55756,29447,4
55756,31328,1
55756,31343,1
55756,32254,1
55756,32433,1
55756,32689,2
55756,33043,2
55756,33575,1
55756,33754,1
55756,34448,1
55756,35383,1
55756,36918,1
55756,37119,1
55756,37141,1
55756,37158,1
55756,37182,1
55756,37538,1
55756,38293,1
55756,41220,1
55756,41787,1
55756,42342,2
55756,42443,1
55756,44233,1
55756,44329,1
55756,44628,1
55756,45007,2
55756,45633,1
55756,46359,1
55756,46667,2
55756,46984,1
55756,47029,2
55756,47117,1
55756,47766,1
55756,48223,1
55756,48287,2
55756,48364,2
55756,49330,1
55757,2770,3
55757,3185,1
55757,3263,1
55757,7222,2
55757,10087,2
55757,15153,9
55757,16355,2
55757,18427,4
55757,19202,2
55757,21582,1
55757,26165,1
55757,26559,1
55757,26665,1
55757,31573,2
55757,32784,1
55757,33313,8
55757,35042,1
55757,35055,1
55757,35458,1
55757,35743,1
55757,38167,2
55757,38949,2
55757,39758,1
55757,40316,1
55757,41453,5
55757,43164,5
55757,43937,1
55757,43954,3
55757,44572,5
55757,46031,1
55757,46842,10
55757,46979,1
55757,47865,2
55757,48754,1
55758,1540,1
55758,2593,1
55758,4605,1
55758,5479,2
55758,8758,1
55758,9839,1
55758,10528,3
55758,13176,1
55758,16479,1
55758,17872,1
55758,17949,1
55758,17985,1
55758,18011,1
55758,18531,1
55758,19173,2
55758,21137,1
55758,24852,1
55758,26641,1
55758,27104,1
55758,27548,1
55758,30391,1
55758,31433,1
55758,32156,2
55758,34175,1
55758,35108,1
55758,38689,2
55758,38985,1
55758,39040,1
55758,39097,1
55758,40571,1
55758,40706,1
55758,41290,1
55758,41319,1
55758,42265,1
55758,42533,1
55758,44449,1
55758,44765,1
55758,45885,1
55758,46979,1
55758,47196,1
55758,47209,1
55758,49201,1
55758,49235,1
55759,1158,1
55759,2326,1
55759,2432,1
55759,2592,1
55759,3583,1
55759,4605,2
55759,4799,1
55759,5479,1
55759,6110,1
55759,6696,1
55759,8518,1
55759,10246,1
55759,10433,1
55759,15290,1
55759,16759,1
55759,17803,1
55759,19048,1
55759,20178,2
55759,21903,1
55759,21938,1
55759,22035,2
55759,22312,1
55759,22395,1
55759,23001,1
55759,24184,1
55759,24852,3
55759,24964,1
55759,26209,2
55759,26369,1
55759,26384,2
55759,27156,2
55759,27845,1
55759,28842,1
55759,28985,1
55759,29307,1
55759,30489,1
55759,31553,1
55759,31717,2
55759,33352,1
55759,33388,1
55759,35183,1
55759,35934,1
55759,35951,2
55759,35968,1
55759,36999,1
55759,39001,1
55759,40749,1
55759,41463,1
55759,41842,1
55759,42701,1
55759,43086,1
55759,43182,1
55759,43352,1
55759,43961,2
55759,44912,1
55759,45007,1
55759,46709,1
55759,46802,1
55759,47042,1
55759,47626,1
55759,47766,2
55759,48532,1
55759,48679,2
55760,890,1
55760,1540,3
55760,2295,1
55760,2480,1
55760,4605,1
55760,4967,5
55760,5373,1
55760,5450,1
55760,5605,1
55760,6631,3
55760,6948,3
55760,7314,1
55760,7628,2
55760,8021,1
55760,8424,1
55760,8555,1
55760,9154,2
55760,9203,2
55760,9648,2
55760,11408,1
55760,11619,1
55760,12797,2
55760,13249,6
55760,13431,1
55760,13740,1
55760,13829,2
55760,13988,1
55760,14289,2
55760,14553,2
55760,14992,1
55760,17206,1
55760,17794,1
55760,18370,1
55760,18479,1
55760,19145,1
55760,21137,1
55760,22260,1
55760,22825,9
55760,24184,1
55760,24852,7
55760,25005,1
55760,25890,2
55760,26209,2
55760,26282,2
55760,26497,4
55760,26723,1
55760,27243,1
55760,27541,1
55760,27596,1
55760,27966,3
55760,28289,1
55760,28535,1
55760,28745,1
55760,28849,1
55760,28985,1
55760,28993,1
55760,29363,1
55760,29487,2
55760,29594,3
55760,31506,2
55760,31553,3
55760,31717,4
55760,32864,1
55760,33206,2
55760,33664,1
55760,34358,2
55760,34466,1
55760,34949,12
55760,36082,6
55760,37625,1
55760,37646,3
55760,38159,2
55760,38452,4
55760,38777,1
55760,39275,5
55760,39408,1
55760,40604,1
55760,40761,1
55760,41290,1
55760,41387,1
55760,41844,1
55760,42193,1
55760,42633,1
55760,42828,1
55760,43122,1
55760,43545,8
55760,43789,1
55760,44325,1
55760,44359,1
55760,45535,2
55760,45650,1
55760,45682,1
55760,47626,2
55760,48230,2
55760,48679,4
55760,48775,1
55760,49683,1
55761,2726,1
55761,2825,1
55761,4461,1
55761,5337,1
55761,5612,4
55761,7388,3
55761,7500,1
55761,7969,1
55761,16185,1
55761,17835,3
55761,18027,1
55761,18465,1
55761,19057,2
55761,19322,1
55761,19508,2
55761,21903,4
55761,24838,2
55761,24852,3
55761,25584,1
55761,27344,2
55761,30450,2
55761,33198,1
55761,33290,1
55761,35951,2
55761,36764,2
55761,39054,1
55761,39275,1
55761,42557,1
55761,43517,2
55761,43772,2
55761,43945,2
55761,44359,1
55761,44987,1
55761,45007,1
55761,45374,1
55761,45608,1
55761,47209,3
55761,47766,1
55761,49235,1
55761,49533,1
55762,58,1
55762,1940,4
55762,3919,1
55762,4605,1
55762,4658,2
55762,5077,4
55762,5332,1
55762,5456,2
55762,5825,4
55762,8451,2
55762,9076,1
55762,9365,3
55762,12564,1
55762,12797,1
55762,12846,1
55762,12962,1
55762,12980,1
55762,13380,1
55762,13424,1
55762,14617,1
55762,16797,1
55762,17758,1
55762,17794,1
55762,18880,4
55762,18975,3
55762,19086,1
55762,20469,3
55762,21183,1
55762,21278,4
55762,21850,1
55762,22857,1
55762,23322,1
55762,23400,1
55762,23594,2
55762,23709,1
55762,25242,1
55762,26209,1
55762,27920,1
55762,28836,1
55762,28842,1
55762,29798,1
55762,30305,1
55762,31066,1
55762,31562,1
55762,32307,1
55762,32628,1
55762,33816,1
55762,34243,3
55762,34358,1
55762,34969,4
55762,36144,3
55762,36180,1
55762,38012,1
55762,38266,3
55762,39408,1
55762,39721,1
55762,40516,2
55762,40706,2
55762,40825,1
55762,41065,1
55762,42356,3
55762,42736,2
55762,43127,1
55762,43295,2
55762,43928,1
55762,44683,1
55762,44987,3
55762,46362,1
55762,47368,1
55762,47626,1
55762,47630,1
55762,47890,1
55762,47900,2
55762,48235,2
55762,48299,1
55762,48890,3
55762,49235,5
55762,49247,1
55763,2063,1
55763,3539,1
55763,5646,1
55763,10621,2
55763,10838,3
55763,11314,3
55763,12033,3
55763,13292,1
55763,18234,2
55763,19213,2
55763,21137,1
55763,22935,1
55763,26351,1
55763,27829,2
55763,27966,1
55763,28420,1
55763,31826,4
55763,32935,1
55763,36878,1
55763,37506,12
55763,38222,6
55763,40342,1
55763,40516,2
55763,43340,1
55763,43889,5
55763,44611,1
55764,45,1
55764,702,1
55764,1578,1
55764,1709,1
55764,2717,2
55764,4261,1
55764,4562,3
55764,5618,1
55764,6506,1
55764,8012,1
55764,8366,1
55764,8479,1
55764,8501,1
55764,9076,1
55764,9130,1
55764,10895,1
55764,11009,1
55764,13176,1
55764,14197,1
55764,14992,1
55764,15386,2
55764,15785,1
55764,16797,3
55764,17191,1
55764,17224,1
55764,17316,1
55764,19173,1
55764,19488,1
55764,20073,3
55764,20802,2
55764,20919,1
55764,22017,1
55764,22227,1
55764,22497,1
55764,22565,1
55764,22598,4
55764,22788,2
55764,23082,3
55764,23716,1
55764,24852,4
55764,25197,1
55764,25588,1
55764,25830,2
55764,26476,1
55764,26505,5
55764,26604,1
55764,26620,3
55764,27336,1
55764,27395,5
55764,27941,1
55764,28016,1
55764,28535,1
55764,29346,1
55764,31506,1
55764,32691,2
55764,33129,1
55764,34160,2
55764,34509,1
55764,34582,2
55764,34735,1
55764,34969,2
55764,35246,2
55764,35430,1
55764,36070,1
55764,36085,1
55764,36431,1
55764,37096,1
55764,37766,3
55764,38799,1
55764,39832,1
55764,40285,1
55764,40332,2
55764,40571,1
55764,41290,2
55764,42431,1
55764,42450,2
55764,44375,1
55764,45104,1
55764,46448,3
55764,47141,2
55764,47248,1
55764,47626,2
55764,48025,3
55764,48287,1
55764,49032,1
55764,49191,1
55765,2855,6
55765,4472,1
55765,7029,1
55765,7521,12
55765,8479,1
55765,17721,1
55765,18362,1
55765,20600,4
55765,21137,1
55765,24838,4
55765,24852,8
55765,25513,1
55765,25653,1
55765,26810,1
55765,28204,5
55765,30450,1
55765,37656,1
55765,38960,1
55765,42356,1
55765,44632,6
55765,47766,8
55766,3298,1
55766,3798,3
55766,7021,1
55766,7249,4
55766,8048,14
55766,8571,19
55766,8803,3
55766,9076,6
55766,9644,3
55766,10326,1
55766,10685,11
55766,12732,4
55766,13176,2
55766,16797,3
55766,19691,1
55766,21292,15
55766,25890,2
55766,28814,1
55766,30827,15
55766,33147,5
55766,42265,1
55766,42506,3
55766,43154,1
55766,43352,2
55766,45488,1
55766,47504,1
55767,3609,1
55767,5192,1
55767,6679,1
55767,7628,1
55767,7751,1
55767,8799,1
55767,14148,1
55767,14311,2
55767,16224,1
55767,16605,1
55767,19309,1
55767,21286,1
55767,22298,2
55767,22727,2
55767,24096,1
55767,24954,1
55767,26312,1
55767,26628,1
55767,27022,1
55767,28199,1
55767,31506,1
55767,34134,1
55767,34898,1
55767,36485,1
55767,36736,1
55767,38876,1
55767,40882,2
55767,43565,1
55767,43827,2
55767,46388,2
55767,48469,1
55767,48626,2
55768,79,3
55768,260,1
55768,405,1
55768,481,2
55768,794,1
55768,1373,1
55768,1440,1
55768,1463,1
55768,1751,1
55768,1787,2
55768,1794,1
55768,2078,11
55768,2597,1
55768,3464,1
55768,3897,1
55768,3952,1
55768,4066,3
55768,4163,1
55768,4605,1
55768,4855,1
55768,4920,1
55768,5006,1
55768,5240,6
55768,5390,3
55768,5652,1
55768,5876,6
55768,5991,1
55768,6046,4
55768,6141,1
55768,6664,1
55768,7021,2
55768,7308,1
55768,7456,1
55768,7500,1
55768,7581,1
55768,7746,2
55768,8174,3
55768,8277,6
55768,8518,5
55768,8670,1
55768,9000,1
55768,9366,1
55768,9426,1
55768,10246,1
55768,10447,1
55768,10749,1
55768,11136,1
55768,11286,1
55768,11408,3
55768,11933,1
55768,12385,1
55768,12409,1
55768,12419,1
55768,12703,1
55768,12748,1
55768,13176,4
55768,13646,1
55768,13984,2
55768,14678,1
55768,15438,1
55768,16185,1
55768,16262,3
55768,16759,1
55768,17025,1
55768,17487,1
55768,17511,1
55768,17731,1
55768,17794,8
55768,17804,1
55768,18232,2
55768,18305,1
55768,18434,2
55768,18656,2
55768,18880,7
55768,18963,1
55768,19006,10
55768,19048,1
55768,19049,1
55768,19450,1
55768,19508,1
55768,19519,1
55768,19678,1
55768,19782,1
55768,21405,2
55768,21468,2
55768,21616,1
55768,21903,1
55768,21955,1
55768,21996,1
55768,22035,3
55768,22260,1
55768,22935,10
55768,23032,1
55768,23165,2
55768,23516,1
55768,23543,1
55768,23622,1
55768,23801,1
55768,24184,2
55768,24382,1
55768,24553,1
55768,24837,1
55768,24964,6
55768,25138,21
55768,25256,1
55768,25659,3
55768,25824,1
55768,26209,5
55768,26283,1
55768,26369,1
55768,26604,1
55768,26940,1
55768,27012,2
55768,27086,10
55768,27104,3
55768,27156,1
55768,27250,1
55768,27336,1
55768,27521,1
55768,27966,2
55768,28284,1
55768,28601,1
55768,28656,2
55768,29311,1
55768,29473,1
55768,30480,3
55768,31282,2
55768,31506,1
55768,31717,6
55768,31727,1
55768,32734,1
55768,32780,1
55768,33731,2
55768,34126,6
55768,34243,2
55768,34817,16
55768,35939,3
55768,36076,1
55768,37496,7
55768,37511,1
55768,38383,1
55768,38456,1
55768,39600,1
55768,39729,1
55768,39812,2
55768,39877,4
55768,39928,2
55768,39984,1
55768,40706,1
55768,40723,4
55768,41950,1
55768,42315,1
55768,42701,2
55768,43129,2
55768,43789,2
55768,43891,1
55768,44359,5
55768,44363,1
55768,44628,1
55768,44880,1
55768,45007,7
55768,45147,1
55768,45211,1
55768,46650,2
55768,46667,4
55768,46990,5
55768,47209,3
55768,47672,3
55768,48364,1
55768,48679,1
55768,48706,1
55768,48775,1
55768,49005,10
55768,49235,1
55768,49383,2
55769,45,2
55769,2596,1
55769,4553,1
55769,4562,1
55769,6377,1
55769,11233,1
55769,13423,1
55769,13565,1
55769,14498,1
55769,17149,1
55769,22282,1
55769,22474,1
55769,22738,1
55769,24584,1
55769,25072,1
55769,26092,1
55769,26321,1
55769,27179,1
55769,27544,1
55769,28199,1
55769,28823,1
55769,29637,1
55769,30084,1
55769,31215,1
55769,32792,1
55769,33493,1
55769,33509,2
55769,33862,1
55769,34878,1
55769,38003,1
55769,38238,1
55769,38511,2
55769,40058,1
55769,40516,1
55769,41463,1
55769,42075,1
55769,43957,1
55769,46886,1
55769,47170,1
55769,48523,1
55769,49395,1
55770,1025,2
55770,1999,1
55770,2094,1
55770,2314,1
55770,2908,1
55770,3397,2
55770,3457,1
55770,4089,1
55770,4796,3
55770,4799,2
55770,5373,1
55770,5707,1
55770,5757,1
55770,5818,1
55770,6141,1
55770,6292,1
55770,7500,1
55770,8138,1
55770,8174,2
55770,9337,1
55770,9955,5
55770,10749,1
55770,10960,1
55770,11782,1
55770,12206,2
55770,12614,1
55770,12847,2
55770,13263,1
55770,13780,1
55770,13829,1
55770,13984,1
55770,14129,1
55770,15727,1
55770,15937,1
55770,16168,5
55770,16521,1
55770,17872,3
55770,18918,1
55770,21137,1
55770,21376,1
55770,21387,1
55770,21405,1
55770,21616,2
55770,21903,2
55770,22395,3
55770,22825,2
55770,23835,1
55770,23909,2
55770,24549,1
55770,24799,2
55770,24964,4
55770,25346,1
55770,25659,1
55770,25890,1
55770,26209,1
55770,27156,1
55770,28199,1
55770,28465,1
55770,28918,1
55770,31391,1
55770,31444,1
55770,31717,1
55770,32850,1
55770,33098,1
55770,33238,1
55770,33364,1
55770,33401,1
55770,33731,1
55770,34126,1
55770,34592,1
55770,35321,1
55770,35547,2
55770,35968,1
55770,36865,3
55770,37524,1
55770,38374,1
55770,40377,1
55770,40467,1
55770,40706,1
55770,41690,1
55770,42768,1
55770,43192,1
55770,44024,1
55770,45063,1
55770,45774,1
55770,46505,1
55770,46667,1
55770,46782,1
55770,46979,2
55770,47626,4
55770,47766,4
55771,93,1
55771,546,1
55771,1025,2
55771,1463,3
55771,2002,1
55771,3481,2
55771,3849,1
55771,4037,1
55771,4455,1
55771,4605,2
55771,5077,2
55771,5602,1
55771,5735,1
55771,7325,1
55771,7412,2
55771,8138,1
55771,8277,1
55771,9825,7
55771,10749,2
55771,10960,1
55771,11477,1
55771,11712,2
55771,12118,3
55771,13984,3
55771,14267,5
55771,14678,2
55771,15899,1
55771,16278,2
55771,17177,1
55771,17284,6
55771,17706,10
55771,17835,2
55771,17948,2
55771,18434,1
55771,19057,3
55771,19162,2
55771,19706,1
55771,20127,1
55771,20178,2
55771,20734,1
55771,21009,1
55771,21137,5
55771,21413,2
55771,21903,3
55771,22035,4
55771,22825,1
55771,22935,1
55771,23516,1
55771,23774,2
55771,24390,1
55771,24852,9
55771,24964,3
55771,25340,2
55771,25630,3
55771,25640,1
55771,26177,3
55771,26209,4
55771,26242,2
55771,26604,1
55771,26768,3
55771,26940,1
55771,27104,4
55771,27171,1
55771,27521,5
55771,27925,2
55771,28199,2
55771,28204,1
55771,28842,2
55771,28985,6
55771,29256,1
55771,29265,1
55771,29311,1
55771,29987,1
55771,30336,2
55771,30391,1
55771,30480,1
55771,31717,1
55771,31869,1
55771,33862,3
55771,34551,2
55771,35819,1
55771,35951,9
55771,36034,3
55771,37029,1
55771,37496,1
55771,38118,1
55771,38281,1
55771,38557,1
55771,38777,1
55771,38838,2
55771,39024,2
55771,39812,1
55771,40545,1
55771,42265,1
55771,42356,2
55771,42585,5
55771,42706,2
55771,43122,4
55771,43768,2
55771,44359,1
55771,45200,1
55771,46306,1
55771,46667,3
55771,46969,2
55771,47209,2
55771,48057,1
55771,48112,1
55771,48210,3
55771,48223,1
55771,48697,1
55771,48745,1
55771,49383,1
55771,49533,2
55772,196,1
55772,648,1
55772,692,1
55772,1897,1
55772,2078,1
55772,3529,1
55772,4210,1
55772,5097,1
55772,6890,1
55772,10568,1
55772,10957,2
55772,11384,1
55772,15584,1
55772,15622,1
55772,15891,1
55772,16609,1
55772,16696,2
55772,17409,2
55772,17637,1
55772,18339,1
55772,19389,1
55772,19653,1
55772,19784,1
55772,21131,2
55772,23258,1
55772,23341,1
55772,24512,1
55772,25146,1
55772,26040,2
55772,27510,1
55772,28842,1
55772,28913,1
55772,29284,1
55772,29380,1
55772,29553,1
55772,30170,1
55772,33560,1
55772,33564,1
55772,33926,1
55772,36691,2
55772,37374,1
55772,38470,1
55772,38675,1
55772,39032,1
55772,40338,1
55772,41354,1
55772,42625,1
55772,44142,1
55772,44267,1
55772,45064,1
55772,45932,1
55772,46137,1
55772,47357,1
55772,47599,1
55772,47626,1
55772,47890,1
55772,48118,1
55772,48142,2
55773,923,1
55773,1377,1
55773,2280,1
55773,2536,1
55773,3917,1
55773,6128,2
55773,7131,3
55773,9092,3
55773,10306,1
55773,10429,3
55773,10749,1
55773,11826,1
55773,11827,2
55773,12590,1
55773,13702,1
55773,14068,1
55773,14410,1
55773,16185,4
55773,18337,1
55773,19068,1
55773,21709,4
55773,21938,3
55773,22935,1
55773,23938,2
55773,24347,1
55773,25266,1
55773,27841,2
55773,28544,1
55773,29345,1
55773,32167,5
55773,32727,2
55773,32951,1
55773,36326,1
55773,37646,1
55773,38887,1
55773,39982,2
55773,40091,2
55773,41220,1
55773,41950,3
55773,42404,1
55773,43768,1
55773,43780,1
55773,44142,2
55773,45664,1
55773,46654,2
55773,48205,1
55774,2323,1
55774,2856,1
55774,3542,1
55774,4347,1
55774,5077,5
55774,5450,3
55774,6046,2
55774,7901,1
55774,8153,1
55774,9076,3
55774,10702,3
55774,11265,1
55774,13976,1
55774,21293,1
55774,23819,1
55774,24184,1
55774,24362,1
55774,24622,1
55774,24852,4
55774,25048,1
55774,25256,2
55774,25985,2
55774,27475,1
55774,31154,1
55774,31506,1
55774,31553,1
55774,36736,2
55774,41950,1
55774,44560,1
55774,44799,2
55774,45862,1
55774,46593,1
55775,116,2
55775,169,3
55775,3314,1
55775,3992,1
55775,4166,1
55775,4605,2
55775,5077,20
55775,6184,4
55775,6647,1
55775,7901,20
55775,8193,1
55775,8344,1
55775,8369,1
55775,9412,1
55775,9783,1
55775,10333,1
55775,10577,1
55775,11215,1
55775,11548,5
55775,11782,4
55775,12015,1
55775,12648,1
55775,12801,1
55775,12930,1
55775,13517,1
55775,13802,9
55775,13927,2
55775,14114,1
55775,15097,1
55775,15293,23
55775,15976,1
55775,16518,2
55775,16797,11
55775,16891,1
55775,16953,3
55775,17008,1
55775,17395,1
55775,17781,1
55775,18359,1
55775,19106,13
55775,19424,1
55775,19546,2
55775,19570,1
55775,20171,1
55775,20682,1
55775,21284,14
55775,21324,2
55775,21497,11
55775,22989,1
55775,23168,3
55775,23405,1
55775,23873,1
55775,23909,9
55775,24622,3
55775,24852,13
55775,25018,1
55775,25751,1
55775,26096,1
55775,26538,10
55775,26714,2
55775,27020,4
55775,27041,1
55775,27677,1
55775,27830,1
55775,28199,2
55775,29299,1
55775,29785,1
55775,30352,1
55775,30508,1
55775,30960,1
55775,30989,1
55775,31610,1
55775,32251,12
55775,32768,1
55775,32840,1
55775,33027,1
55775,33245,5
55775,33493,1
55775,34050,15
55775,34278,1
55775,34350,1
55775,34766,1
55775,35233,5
55775,35900,3
55775,36425,1
55775,38400,1
55775,39545,1
55775,40495,3
55775,41013,1
55775,42117,1
55775,42193,1
55775,42356,8
55775,43181,3
55775,43263,1
55775,43872,1
55775,44027,1
55775,44650,2
55775,44666,4
55775,44813,1
55775,45639,1
55775,45646,1
55775,46025,2
55775,46282,1
55775,46284,1
55775,46424,1
55775,46692,1
55775,47006,4
55775,47538,2
55775,48538,1
55775,48568,2
55775,48902,5
55775,49054,2
55776,1183,1
55776,6474,1
55776,6871,1
55776,10424,1
55776,12033,1
55776,12100,1
55776,13932,1
55776,20541,1
55776,22164,1
55776,23712,1
55776,26266,1
55776,28353,1
55776,30827,1
55776,31275,1
55776,31886,1
55776,35202,1
55776,35734,1
55776,37276,1
55776,37973,1
55776,38164,1
55776,38963,1
55776,41792,1
55776,42356,1
55776,43165,1
55776,45841,1
55776,46906,1
55776,47205,1
55776,49659,1
55777,204,3
55777,443,1
55777,1090,1
55777,2581,2
55777,2962,1
55777,3020,1
55777,4540,5
55777,5259,2
55777,8186,14
55777,9320,1
55777,11412,1
55777,14381,14
55777,15829,15
55777,16234,1
55777,18362,8
55777,19734,2
55777,19863,1
55777,19955,1
55777,20382,2
55777,20802,1
55777,21307,2
55777,22620,1
55777,22882,1
55777,24881,1
55777,27188,1
55777,28407,2
55777,29077,2
55777,29447,1
55777,30396,3
55777,31542,2
55777,33894,14
55777,34134,3
55777,34885,1
55777,35206,1
55777,35244,2
55777,35982,1
55777,36316,1
55777,37354,4
55777,37654,7
55777,38408,1
55777,39423,1
55777,39566,1
55777,40136,1
55777,40910,1
55777,40997,2
55777,42075,1
55777,42345,14
55777,43583,1
55777,43875,1
55777,43990,1
55777,45748,1
55777,46616,1
55777,47049,16
55777,47866,4
55777,47888,8
55777,49534,1
55778,137,7
55778,246,1
55778,557,3
55778,1062,1
55778,1166,3
55778,1399,1
55778,1835,8
55778,1938,1
55778,2073,1
55778,2351,3
55778,3040,3
55778,3192,3
55778,3616,1
55778,3914,3
55778,3992,1
55778,3996,1
55778,4216,7
55778,5210,1
55778,5386,3
55778,5900,1
55778,6277,1
55778,6466,1
55778,6647,1
55778,7234,1
55778,7250,1
55778,7736,2
55778,7837,1
55778,8345,1
55778,8920,1
55778,9574,1
55778,9697,2
55778,9710,1
55778,9801,1
55778,10478,3
55778,10734,4
55778,10957,1
55778,11488,2
55778,12081,1
55778,12140,1
55778,12281,1
55778,12332,3
55778,12387,1
55778,12513,4
55778,12584,1
55778,12702,1
55778,12750,1
55778,12962,1
55778,13125,1
55778,13293,2
55778,13966,3
55778,14005,2
55778,14109,1
55778,14168,1
55778,14280,1
55778,14338,1
55778,14505,2
55778,15364,1
55778,15464,1
55778,16020,1
55778,16066,1
55778,17151,2
55778,17769,1
55778,18208,1
55778,18643,4
55778,18725,7
55778,19341,2
55778,19750,2
55778,19998,1
55778,20046,1
55778,20077,1
55778,20156,1
55778,20592,1
55778,20674,1
55778,20855,1
55778,20955,3
55778,21333,4
55778,21447,2
55778,21889,1
55778,23020,3
55778,23288,1
55778,23333,2
55778,23375,1
55778,24487,3
55778,24780,1
55778,25380,1
55778,25407,1
55778,25423,1
55778,25952,1
55778,26296,1
55778,26360,6
55778,27191,3
55778,27415,1
55778,27514,1
55778,27958,1
55778,28498,3
55778,28876,1
55778,29382,2
55778,29577,2
55778,30021,1
55778,30191,1
55778,30677,1
55778,30767,3
55778,31423,2
55778,31706,2
55778,33090,1
55778,33094,1
55778,34350,1
55778,34456,2
55778,34483,6
55778,35430,2
55778,35702,1
55778,35727,1
55778,35825,2
55778,36003,1
55778,36170,2
55778,36290,1
55778,36386,3
55778,36403,1
55778,36545,2
55778,37066,3
55778,37541,1
55778,37744,2
55778,37768,2
55778,39276,8
55778,39512,1
55778,40162,1
55778,41477,2
55778,41674,1
55778,41844,2
55778,42491,1
55778,42731,1
55778,43409,1
55778,43860,4
55778,44388,1
55778,44486,1
55778,44500,2
55778,44859,3
55778,45176,6
55778,45185,1
55778,45698,3
55778,45835,1
55778,46520,3
55778,46522,1
55778,47115,1
55778,47396,1
55778,47516,1
55778,47925,1
55778,47940,2
55778,48131,3
55778,48454,1
55778,48455,1
55778,48721,1
55778,48823,1
55778,49354,1
55778,49470,1
55779,2537,2
55779,4193,1
55779,5380,1
55779,5479,1
55779,5578,2
55779,5876,6
55779,6740,1
55779,7461,3
55779,7503,1
55779,8174,1
55779,8277,1
55779,8309,6
55779,8518,6
55779,8607,3
55779,10749,5
55779,10807,1
55779,11755,1
55779,12206,1
55779,12450,1
55779,13027,1
55779,13045,3
55779,13176,1
55779,13263,1
55779,15290,1
55779,15438,1
55779,16759,3
55779,18020,2
55779,18078,1
55779,18090,1
55779,18110,8
55779,18761,1
55779,19094,1
55779,19982,1
55779,20580,1
55779,20693,6
55779,21560,1
55779,21616,1
55779,21903,1
55779,22935,3
55779,24964,5
55779,25340,1
55779,25640,1
55779,26209,3
55779,26768,1
55779,27344,3
55779,27544,2
55779,27683,7
55779,27966,6
55779,28138,2
55779,28985,1
55779,29801,1
55779,29987,1
55779,30489,1
55779,31717,10
55779,32905,1
55779,33647,1
55779,34137,1
55779,34358,1
55779,35202,1
55779,35939,3
55779,35951,12
55779,36389,2
55779,36865,2
55779,37257,1
55779,38557,1
55779,38563,2
55779,38650,1
55779,38915,1
55779,40545,13
55779,42243,1
55779,42265,1
55779,42697,1
55779,44359,7
55779,44949,1
55779,45007,1
55779,45275,1
55779,45535,1
55779,46575,1
55779,46812,1
55779,47626,5
55779,47766,1
55780,455,1
55780,1614,1
55780,2665,1
55780,3188,1
55780,3243,1
55780,4070,2
55780,4086,1
55780,4210,4
55780,4564,1
55780,4920,1
55780,5369,1
55780,5456,1
55780,5566,1
55780,6195,1
55780,7925,1
55780,7969,1
55780,8898,1
55780,9020,1
55780,9208,6
55780,10259,1
55780,10500,1
55780,11461,1
55780,11526,1
55780,12980,1
55780,13129,1
55780,13176,3
55780,14897,1
55780,14999,1
55780,15618,1
55780,16163,1
55780,16526,1
55780,16818,1
55780,19340,1
55780,19354,3
55780,21299,1
55780,21616,2
55780,21694,1
55780,21925,1
55780,22868,1
55780,23405,1
55780,23904,3
55780,25544,1
55780,26002,2
55780,26819,1
55780,26861,1
55780,27584,1
55780,28092,2
55780,28204,1
55780,28842,3
55780,29225,1
55780,29373,3
55780,29960,1
55780,30539,1
55780,31963,2
55780,32775,1
55780,33119,6
55780,33521,1
55780,33897,1
55780,33950,1
55780,34268,1
55780,34358,2
55780,34640,1
55780,36724,1
55780,36736,1
55780,38544,1
55780,38944,1
55780,39383,1
55780,40376,1
55780,40825,1
55780,41065,1
55780,41950,1
55780,42625,1
55780,44487,1
55780,46203,2
55780,47265,8
55780,47596,1
55780,47611,1
55780,47766,2
55780,47966,1
55780,48041,3
55780,49198,1
55780,49270,1
55780,49296,1
55781,260,1
55781,1463,8
55781,2519,4
55781,3919,1
55781,5794,2
55781,6656,7
55781,6867,1
55781,7600,2
55781,7951,1
55781,8680,4
55781,9076,1
55781,9077,1
55781,9120,14
55781,9477,2
55781,9510,3
55781,9595,4
55781,10358,1
55781,11384,2
55781,11461,1
55781,11689,1
55781,12657,3
55781,13176,10
55781,14651,2
55781,15872,9
55781,16680,2
55781,16900,1
55781,17264,1
55781,17601,5
55781,17982,1
55781,18811,14
55781,20344,22
55781,20512,1
55781,21137,12
55781,21903,1
55781,24184,2
55781,24852,2
55781,26539,1
55781,26604,1
55781,27156,1
55781,27344,2
55781,27966,4
55781,29594,1
55781,30340,12
55781,32429,6
55781,32851,4
55781,33560,1
55781,33682,3
55781,33754,11
55781,33894,3
55781,33909,1
55781,34320,3
55781,34668,2
55781,34878,2
55781,36086,1
55781,36550,1
55781,39921,1
55781,39928,1
55781,40709,2
55781,41022,1
55781,41290,10
55781,42620,2
55781,45061,2
55781,45063,3
55781,45200,1
55781,46049,1
55781,46720,3
55781,46979,2
55781,47087,3
55781,47946,8
55781,48205,1
55782,287,1
55782,365,2
55782,429,1
55782,1511,2
55782,1905,2
55782,2180,1
55782,2338,3
55782,2519,2
55782,3107,9
55782,3616,7
55782,3808,2
55782,4351,1
55782,4390,1
55782,4619,1
55782,5097,4
55782,5210,11
55782,5782,5
55782,5876,1
55782,5970,1
55782,6213,3
55782,7619,1
55782,7644,11
55782,8424,1
55782,8518,7
55782,9327,2
55782,9641,1
55782,9837,1
55782,10108,2
